"","academicyear","instname","control","hbcu","hsi","medical","nettuition01","tuition_reliance_a1","appliedaid01","grant01","tuition_discount","fed_grant_pct","fed_grant_avg_amount","inst_grant_avg_amount","loan_num","loan_avg_amount","tuition01_tf","fee01_tf","education_share","instruction_share","studserv_share","eandr_degree","average_subsidy","nettuition_share","gross_operating_margin","fringe_benefit_play","instr_sal_as_pct_instrtot","acadsupp_sal_as_pct_acadsupptot","assets06","totaldegrees_100fte","bach_deg_share_of_tot_deg","ftretention_rate","fall_cohort_num","fall_cohort_pct","total_enrollment_amin_tot","total_enrollment_asian_tot","total_enrollment_black_tot","total_enrollment_hisp_tot","total_enrollment_white_tot","total_enrollment_multi_tot","applcn","enrollftcount","enrollptcount","NumStudSubACT","NumStudSubSAT","instacttype","ft_executive_per_100fte","full_time_employee_share","ft_faculty_salary","full_time_employee_100fte","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NV","NY","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VA","VI","VT","WA","WI","WV","WY"
"1077",2012,"Gallaudet University",1,0,0,0,14519706,0.130182675,7780254,2611249,0.34889094,47,4556,6893,71,5202,11610,376,0.821237827,0.482137466,0.134738925,259672.2551,77404272.29,0.157953412,4470581,1.301594399,0.690861037,0.382416423,408578124,25.05307856,0.629943503,0.7,201,18,5,60,155,118,985,79,413,201,0,1,1,2,6.652512385,0.972704715,93190.79235,55.48478415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078",2012,"Corcoran College of Art and Design",1,0,0,0,14522820,0.837420636,5187731,489817,0.243198275,36,4120,15561,31,8437,29940,200,0.925308253,0.258231694,0.068592044,176978.1826,11846929.2,0.550737889,-9318929,1.242683792,0.827531957,0.701229022,51683924,26.75044883,0.382550336,0.75,39,9,5,36,67,53,455,10,545,41,1,1,1,2,0.718132855,0.322727273,55675.55172,12.74685817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079",2012,"Catholic University of America",1,0,0,0,137909147,0.785317023,66917000,1936995,0.323291031,12,4922,17400,609,8316,35260,200,0.821769171,0.559784528,0.127213616,87996.35007,11772644.47,0.921348854,4330000,1.219152563,0.687227707,0.451586257,559945000,30.32626137,0.433274544,0.8,901,25,15,266,454,460,3814,113,6207,991,2,1,1,2,1.693706543,0.589478223,86150.76904,24.37154573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080",2012,"American University",1,0,0,0,344771000,0.867782865,96767000,4627000,0.21915894,24,4653,19506,1023,4704,37554,517,0.745530225,0.484430142,0.133986117,75343.50736,-62383534.4,1.220914672,-7775000,1.2503232,0.561927528,0.612452219,1273275000,33.97081483,0.450373533,0.9,1538,21,60,749,886,994,6538,267,18706,1538,3,1,1,2,2.003081664,0.58341785,96042.07212,20.85561497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",2012,"Wesley College",1,0,0,0,23108958,0.836804109,2459344,3166465,0.320625987,52,3855,8932,486,10772,20685,880,1,0.392400406,0.215091104,65823.94737,-1847823,1.086910835,1990680,1.237462736,0.795358988,0.585021456,32639915,18.2177101,0.743034056,0.4,583,34,16,31,749,53,1065,0,3704,474,0,0,1,2,0.846023689,0.642066421,47386.29851,9.813874788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082",2012,"Goldey-Beacom College",1,0,0,0,11001169,0.968914024,9041438,995381,0.45987239,48,4047,10742,79,5901,19560,300,1,0.368201745,0.20742469,30050.65527,-453389,1.042984306,4326163,1.214308898,0.558878866,0.574475575,78569503,43.98496241,0.415954416,0.78,108,15,4,80,197,60,491,13,457,102,0,0,0,2,1.629072682,0.391025641,75522.26316,7.644110276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083",2012,"University of Delaware",0,0,0,0,361130827,0.515825883,106185988,8534249,0.216687251,12,4325,7145,2286,7654,9670,1522,0.669211332,0.689016079,0.058634595,95144.46214,103649870.6,0.776991878,-51091796,1.351183984,0.598096232,0.508511557,2777532647,24.44822581,0.723643808,0.93,4243,24,26,890,1053,1123,15688,311,23709,4243,11,1,1,2,1.901806716,0.677147766,103703.4845,19.72373755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084",2012,"Delaware State University",0,1,0,0,35503327,0.403570968,21534569,9027814,0.203401516,61,4268,4902,894,7504,6226,830,0.779385303,0.516672349,0.208914368,119280.74,39882100.7,0.470957426,-5201905,1.385101851,0.610434709,0.473738911,273522837,16.08961303,0.799050633,0.7,1062,28,9,110,3033,210,456,152,9221,1062,24,1,1,2,1.858452138,0.801876955,63792.47826,19.57739308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085",2012,"Western Connecticut State University",0,0,0,0,40495260,0.491129419,4082495,6378943,0.089555712,36,3912,7792,653,5982,4124,3980,0.98514953,0.448029008,0.120084409,86282.61704,54501901.37,0.426278632,-8426841,1.363333154,0.619126885,0.511978934,262692726,20.1870187,0.828337875,0.72,870,15,25,219,482,721,4721,112,4157,870,17,0,1,2,0.861752842,0.586032389,82124.26667,10.61606161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086",2012,"Wesleyan University",1,0,0,0,88103000,0.673246066,51025000,2337000,0.361951594,21,5873,34842,358,4956,43404,270,0.926682383,0.578654612,0.098142473,154535.0968,34443331.75,0.718936248,21040000,1.296379777,0.607612252,0.350967269,1021730000,25.38412292,0.899117276,0.94,808,28,3,249,192,286,1693,155,10657,748,0,1,1,2,4.353393086,0.833935018,94753.48673,29.57746479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087",2012,"Trinity College",1,0,0,0,62730981,0.650362292,34935781,1464508,0.377069887,10,5245,35875,190,6200,41980,2090,0.939205847,0.401115726,0.135654929,171322.3848,37321291.72,0.626982069,-531061,1.265995433,0.58670276,0.442940762,776387277,25.68161829,0.931506849,0.92,590,26,2,125,159,179,1519,83,6967,591,0,1,1,2,2.55057168,0.746612466,87928.59563,24.23043096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088",2012,"Southern Connecticut State University",0,0,0,0,69917588,0.498404985,9099892,12036885,0.170606869,38,4183,5875,932,6419,4124,4124,0.971991349,0.526699986,0.134533013,60960.23888,79313076.78,0.468520248,-4276971,1.400184423,0.638357134,0.506846417,383447999,25.44169611,0.678104575,0.76,1319,15,27,283,1457,996,7925,218,5332,1319,15,1,1,2,0.218249844,0.53171857,78559.35698,9.582207441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089",2012,"Saint Joseph College",1,0,0,0,31569000,0.858669931,12747000,1690000,0.232924311,43,4544,14867,133,7304,28960,1350,0.745863775,0.569256615,0.11437983,55594.86781,1732325.82,0.947980275,-1170000,1.271094216,0.685815266,0.463634152,64094000,36.5913256,0.335559265,0.75,157,15,3,65,175,168,1402,19,1335,157,1,1,1,2,2.015882712,0.570041609,69874.83636,25.10690287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090",2012,"Sacred Heart University",1,0,0,0,112490806,0.901177318,38727894,2995095,0.249240488,19,5048,11026,734,8551,32474,250,0.933947666,0.386887441,0.240213067,71899.22525,-4713867.353,1.043737254,13482005,1.29511102,0.598780566,0.438956122,333780638,29.47885939,0.585723816,0.75,980,23,16,123,307,335,4496,47,7566,973,0,0,0,2,2.753195674,0.600317209,73177.62232,14.88692232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",2012,"Quinnipiac University",1,0,0,0,197700387,0.95669009,53219221,3239614,0.271109149,14,4371,14719,956,11300,34710,1420,0.981478865,0.516128529,0.176529477,81089.32848,-21006740.25,1.118887921,19953204,1.278181526,0.649818899,0.259835925,1178509253,28.57330186,0.640660854,0.87,1511,24,27,256,347,500,6317,53,18651,1510,2,1,1,2,2.753737215,0.594827586,95671.64183,13.57199056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092",2012,"University of New Haven",1,0,0,0,102016021,0.887571442,55893056,4975583,0.360192188,29,4222,15687,1067,9872,30500,1250,1,0.393247462,0.171592112,66153.37931,7335515,0.932918043,5742583,1.297205553,0.626923744,0.49382079,223723520,29.52312913,0.487598306,0.75,1278,28,23,131,534,267,3094,61,11181,1278,18,1,1,2,2.536167173,0.568574024,81254.21053,11.18056796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",2012,"Mitchell College",1,0,0,0,14969708,0.910923845,9058101,1449458,0.360732467,46,4470,13457,169,6261,25994,1720,1,0.256628127,0.334094477,94175.01579,2923545,0.836611878,382101,1.27577011,0.694502421,0.286698309,33405643,21.96531792,0.910526316,0.61,192,20,16,15,100,103,630,24,908,228,7,0,0,2,2.89017341,0.686098655,64148.55556,17.68786127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",2012,"Lyme Academy College of Fine Arts",1,0,0,0,1420638,0.482603994,556720,120206,0.275466744,23,2364,4844,9,12442,25248,1536,1,0.268932033,0.024383346,178790.0625,1440003,0.496615269,-308481,1.165089871,0.795521488,0.605574489,11230237,22.53521127,1,0.84,13,16,0,0,2,2,69,2,32,13,0,1,1,2,8.450704225,0.571428571,45685.4,39.43661972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",2012,"University of Hartford",1,0,0,0,98560168,0.895609348,68699000,5514471,0.397686524,32,4493,14631,1041,9427,29440,1314,0.962978708,0.614903553,0.136796915,76991.23973,26704579.04,0.786814889,-10474000,1.34803771,0.635229694,0.395665048,315089000,27.20280889,0.586969883,0.72,1320,25,19,207,853,448,4273,61,11997,1320,11,0,1,2,1.571643538,0.656071202,71794.23714,17.25463969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",2012,"Fairfield University",1,0,0,0,107285000,0.821710592,52045000,2395000,0.319792803,14,4216,20574,543,9478,39990,590,0.894099092,0.419728333,0.179911827,87563.81004,8999739.729,0.922606012,-4174000,1.399577721,0.556158826,0.449959819,613431000,31.32075472,0.678463855,0.88,909,24,5,105,146,187,2059,35,8420,922,0,0,0,2,2.358490566,0.692239859,89504.86047,18.51415094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",2012,"Eastern Connecticut State University",0,0,0,0,31883011,0.430970821,6606809,5402047,0.173829264,26,4321,3484,688,7328,4124,4431,0.948569529,0.413958127,0.128579509,69824.06258,54908298.78,0.367352573,-4188390,1.3883656,0.611845039,0.546658135,309333676,25.23345514,0.901045857,0.76,927,17,21,97,367,427,4329,123,3096,927,24,1,1,2,0.588712952,0.609359105,78729.14508,12.15996752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098",2012,"Connecticut College",1,0,0,0,59429628,0.69989727,25792000,1015350,0.296757372,16,5191,30473,223,7526,43695,295,0.957090053,0.424172066,0.156452597,181422.9452,20396467.88,0.744488721,4679000,1.345153875,0.552982871,0.401309731,383925000,23.44166223,0.993181818,0.9,508,27,1,58,69,127,1414,55,5301,488,0,0,0,2,5.327650506,0.843713278,83959.74619,38.25253063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099",2012,"Central Connecticut State University",0,0,0,0,71316481,0.490838578,9763445,12449982,0.167526309,35,4071,3274,943,6350,4124,3931,0.897330203,0.471567552,0.145967807,62100.90141,80209718.44,0.470654456,-9191496,1.379231848,0.65625067,0.496873809,352696781,24.37562438,0.749180328,0.77,1374,14,25,387,1133,1059,9176,211,6473,1374,13,1,1,2,0.22977023,0.570924073,80571.93864,9.69030969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100",2012,"University of Bridgeport",1,0,0,0,70359000,0.955458385,29819000,4994000,0.247368534,59,5076,16762,311,8021,25200,2130,0.984284925,0.389297872,0.165367043,51737.27896,-2945325.515,1.043690327,1102000,1.232739844,0.727785399,0.533411489,100157000,35.58164937,0.326170376,0.53,392,16,7,154,1106,572,1657,157,5595,398,5,1,1,2,3.113052977,0.410087719,69188.31452,10.21299836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101",2012,"Albertus Magnus College",1,0,0,0,23718531,0.89199592,5841631,3012270,0.197618369,60,4471,12094,135,6629,25824,470,1,0.317520766,0.093155029,40677.11901,2599565,0.901225187,228166,1.25000002,0.683679804,0.510765489,46887834,35.86474501,0.554868624,0.76,150,9,24,25,444,188,897,0,709,127,4,0,1,2,0.66518847,0.400544959,57625.25,8.148558758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102",2012,"Western State College of Colorado",0,0,0,0,15370553,0.855399833,4688092,2508701,0.118174785,33,4070,3192,186,5371,3922,1551,0.986042223,0.500242638,0.16885939,66404.56845,11257678.95,0.577227697,-6109146,1.251522904,0.604331704,0.531633271,156351396,19.24184261,0.940149626,0.63,431,21,9,19,37,122,1586,26,1495,434,4,1,1,2,1.103646833,0.8375,55904.71795,12.85988484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",2012,"Colorado State University-Pueblo",0,0,1,0,34822214,0.738793975,13097722,10341318,0.175355183,53,4487,3668,761,4991,4592,1678,0.939413129,0.481053751,0.163063372,61549.33984,17987119.58,0.659395066,-5695910,1.237327636,0.62100931,0.441454598,169035282,15.64551422,0.895104895,0.66,1027,18,55,118,462,1572,3434,113,3264,980,52,1,1,2,0.200583516,0.694666667,57743.64865,9.500364697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",2012,"Regis University",1,0,0,0,142832123,0.929934322,30880069,5652147,0.177765698,30,5310,17126,292,7140,30588,600,1,0.375752098,0.223889649,38523.34511,-20713119,1.169614215,29634575,1.206371252,0.715371428,0.480400619,201323937,40.38731049,0.423343849,0.82,514,9,71,484,686,1265,7259,116,3017,512,2,1,1,2,1.350490508,0.467695826,66443.33955,10.42170977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",2012,"University of Northern Colorado",0,0,0,0,101897788,0.741840509,15960351,12990167,0.131365738,36,4019,3838,1444,6073,5300,1323,0.951118105,0.551152911,0.179629865,53429.21508,34026135.17,0.749667797,3372414,1.228603179,0.655926462,0.48148049,359967294,22.41014799,0.745676101,0.7,2267,22,63,217,450,1532,8918,316,8169,2247,25,1,1,2,0.757575758,0.681106472,58883.76016,11.49577167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",2012,"Naropa University",1,0,0,0,18251466,0.945079107,4058932,924002,0.181930058,42,4219,10479,40,7210,26210,150,1,0.407348954,0.165042802,55834.51899,-607758,1.034446161,1213226,1.205461131,0.693616075,0.621263206,32943269,33.76068376,0.360759494,0.79,48,12,7,12,19,63,673,45,137,54,0,0,0,2,1.388888889,0.719211823,50328.39583,15.5982906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",2012,"Metropolitan State College of Denver",0,0,0,0,131590445,0.828335665,51091182,36390922,0.044913545,44,3991,2107,865,5241,3809,1025,0.99187579,0.578022317,0.152155509,41811.64828,-4566657.529,1.0359512,8217272,1.202725964,0.734680313,0.4015782,173685077,16.78360312,0.978604345,0.66,1838,8,184,901,1478,4305,15025,616,6282,1772,333,1,1,2,0.110491133,0.510416667,61911.47059,5.143362245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108",2012,"Colorado Mesa University",0,0,0,0,58088574,0.803168558,20502876,15539364,0.086299919,46,4334,2533,1366,8824,5394,717,0.976050744,0.552984721,0.145357917,63456.47402,1433598.627,0.975914881,1298087,1.23338987,0.594777974,0.466263268,338908456,12.26143791,0.739872068,0.64,2001,22,111,186,191,1112,6761,204,5838,2022,158,1,1,2,0.62745098,0.624242424,54080.1748,6.732026144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109",2012,"Fort Lewis College",0,0,0,0,33722046,0.641023274,24338993,5650742,0.210925086,34,4136,3439,397,5119,4048,1544,0.946258078,0.464449905,0.183119438,62479.27826,8826342.492,0.792557537,-1663921,1.247517949,0.672544296,0.521267205,192322669,18.62182116,0.997063142,0.65,760,20,790,23,39,292,2359,167,2828,760,17,1,1,2,0.902378999,0.747572816,56610.75595,12.63330599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110",2012,"University of Denver",1,0,0,0,271506625,0.797639822,109516986,4398848,0.279007905,15,5457,19347,489,8111,36936,897,0.896249028,0.463477272,0.151270475,71528.47454,12962118.26,0.954433946,56098304,1.233948223,0.639946239,0.476889918,1260116921,40.95777549,0.308272567,0.89,1230,23,82,441,394,855,8125,265,10504,1243,0,1,1,2,2.595262616,0.59740634,83473.85605,21.34912461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111",2012,"Colorado State University-Fort Collins",0,0,0,1,307486009,0.423599028,85020441,22265854,0.170107036,25,4506,4832,2149,6054,6307,1645,0.416028984,0.727628361,0.081311539,47385.49431,-1517872.238,1.004960883,1570321,1.226836401,0.657900612,0.555611105,1656520693,24.92761456,0.701099582,0.83,4355,19,123,731,597,2291,22818,796,16559,4458,46,1,1,2,1.053931977,0.523819452,81266.20798,19.39929738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",2012,"Colorado School of Mines",0,0,0,0,90152062,0.517853696,19199131,2937941,0.161544974,16,4141,7229,452,6880,12584,1869,0.581363261,0.66286375,0.061994687,79530.27406,-1078155.053,1.01210405,12536604,1.419306049,0.571065844,0.522139798,432517221,21.83235867,0.64375,0.9,879,22,26,225,68,377,3888,77,10145,879,0,1,1,2,1.559454191,0.479293544,90174.58996,15.3411306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",2012,"Colorado College",1,0,0,0,58586368,0.822179492,28171111,858930,0.3207113,10,5280,27746,134,4768,39550,350,0.943545577,0.421632829,0.190501744,140958.3665,28103027.38,0.675819317,4862724,1.277818397,0.653300099,0.467780405,840110557,30.26574803,0.925203252,0.96,484,24,8,84,22,158,1498,106,4919,490,0,1,1,2,3.198818898,0.901345291,90815.04444,29.67519685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",2012,"University of Colorado Boulder",0,0,0,0,487608725,0.529544238,76012373,19124149,0.111568741,18,5021,6027,2159,7872,7672,1480,0.561222439,0.711114808,0.077171433,63486.14595,2694780.135,0.994503853,65679570,1.340400212,0.589115826,0.587820808,2342984949,26.62736174,0.759419915,0.84,5656,21,192,1750,497,2500,24230,528,20506,5650,50,1,1,2,2.058336781,0.566001222,89908.14807,19.15942629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115",2012,"University of Colorado-Colorado Springs",0,0,0,0,86063392,0.769161373,20664493,10682938,0.092313308,32,4039,2543,649,5579,5376,1036,0.907934222,0.558176878,0.094977941,45767.01499,1855043.797,0.9789004,4054890,1.269916067,0.711300097,0.639413497,347880609,24.13619801,0.731389901,0.71,1279,16,68,433,369,1121,7276,223,5392,1323,83,1,1,2,1.369518784,0.590943396,65154.37313,9.837919337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116",2012,"Adams State College",0,0,1,0,20753413,0.571545934,11328773,6206675,0.227131347,54,4107,3691,353,5310,3312,2315,0.999097031,0.585557128,0.138162937,51358.23508,10523752.16,0.663532417,-5299482,1.255494361,0.680791198,0.541803824,144140311,23.07692308,0.492610837,0.54,563,23,40,44,186,928,1832,56,2534,571,11,1,1,2,1.023114816,0.676785714,52278.16216,14.36150057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",2012,"Westmont College",1,0,0,0,27962046,0.784208795,19606279,1184935,0.412170893,18,4858,17588,209,6979,34570,1080,0.972524487,0.419696214,0.189556218,133653.3063,14005092.16,0.666284317,-5547967,1.306162728,0.566750669,0.357459239,267295550,23.43283582,1,0.86,327,24,21,93,19,165,909,60,2318,327,5,1,1,2,4.029850746,0.73015873,78273.19388,24.02985075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",2012,"University of Southern California",1,0,0,1,977160000,0.498329569,388803000,17478183,0.284636553,20,4753,26979,1771,6100,42162,656,0.8057146,0.68021871,0.108923826,163083.0976,1011312209,0.49141245,70863000,1.291062303,0.590372144,0.177867139,8091244000,34.86503489,0.372262774,0.97,2929,17,77,7415,1819,4591,14065,1167,37210,2929,2,1,1,2,1.798581723,0.735530715,114314.5705,40.26363948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",2012,"Southern California Institute of Architecture",1,0,0,0,14925493,0.967869857,1267732,630466,0.078742935,38,3717,15125,10,2000,30250,350,1,0.414471601,0.049654369,115139.2205,-302812,1.020708378,2133199,1.074999869,0.745859462,0.46502673,42142841,28.34821429,0.377952756,0.88,32,13,4,91,4,73,123,11,66,18,0,1,1,2,4.241071429,0.616666667,63310.48148,16.51785714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120",2012,"Vanguard University of Southern California",1,0,0,0,28412023,0.905180248,17091148,3295381,0.37560345,45,4442,14247,309,6638,27400,0,1,0.337283042,0.168238629,67224.04202,3586621,0.887913344,2714235,1.181405353,0.807734652,0.693882038,44139069,26.4004437,0.907563025,0.75,397,20,16,120,100,550,1226,81,1244,408,4,1,1,2,4.769828064,0.548780488,63822.39683,9.983361065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
